SPX (S&P 500 INDEX),2548.18,+3.45,
Oct 10 2017 @ 15:02 ET,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
17 Oct 2530.00 (SPXW1711J2530-E),18.63,+1.33,17.10,20.90,93,3908,17 Oct 2530.00 (SPXW1711V2530-E),0.32,-1.18,0.25,0.35,4315,5238,
17 Oct 2535.00 (SPXW1711J2535),13.83,+0.88,13.50,14.50,87,1620,17 Oct 2535.00 (SPXW1711V2535),0.50,-1.50,0.45,0.55,7134,2077,
17 Oct 2535.00 (SPXW1711J2535-E),13.83,+0.88,13.50,14.50,87,1620,17 Oct 2535.00 (SPXW1711V2535-E),0.50,-1.50,0.45,0.55,7134,2077,
17 Oct 2540.00 (SPXW1711J2540),9.46,+0.66,9.20,9.50,384,1036,17 Oct 2540.00 (SPXW1711V2540),0.95,-1.80,0.90,1.00,5682,2224,
17 Oct 2540.00 (SPXW1711J2540-E),9.46,+0.66,9.20,9.50,384,1036,17 Oct 2540.00 (SPXW1711V2540-E),0.95,-1.80,0.90,1.00,5682,2224,
17 Oct 2545.00 (SPXW1711J2545),5.40,+0.05,5.10,5.40,1160,1845,17 Oct 2545.00 (SPXW1711V2545),1.90,-2.40,1.85,1.95,6412,2220,
17 Oct 2545.00 (SPXW1711J2545-E),5.40,+0.05,5.10,5.40,1160,1845,17 Oct 2545.00 (SPXW1711V2545-E),1.90,-2.40,1.85,1.95,6412,2220,
17 Oct 2550.00 (SPXW1711J2550),2.38,-0.32,2.25,2.40,5762,7264,17 Oct 2550.00 (SPXW1711V2550),4.00,-2.70,3.90,4.20,3269,2211,
17 Oct 2550.00 (SPXW1711J2550-E),2.38,-0.32,2.25,2.40,5762,7264,17 Oct 2550.00 (SPXW1711V2550-E),4.00,-2.70,3.90,4.20,3269,2211,
17 Oct 2555.00 (SPXW1711J2555),0.89,-0.37,0.85,0.95,5944,2483,17 Oct 2555.00 (SPXW1711V2555),7.30,-3.00,7.40,7.80,427,61,
17 Oct 2555.00 (SPXW1711J2555-E),0.89,-0.37,0.85,0.95,5944,2483,17 Oct 2555.00 (SPXW1711V2555-E),7.30,-3.00,7.40,7.80,427,61,
17 Oct 2560.00 (SPXW1711J2560),0.35,-0.35,0.30,0.40,3610,3829,17 Oct 2560.00 (SPXW1711V2560),12.30,-4.41,11.20,13.80,115,49,
17 Oct 2560.00 (SPXW1711J2560-E),0.35,-0.35,0.30,0.40,3610,3829,17 Oct 2560.00 (SPXW1711V2560-E),12.30,-4.41,11.20,13.80,115,49,
17 Oct 2565.00 (SPXW1711J2565),0.15,-0.20,0.10,0.20,2947,7228,17 Oct 2565.00 (SPXW1711V2565),13.70,-9.55,14.50,18.50,32,133,
17 Oct 2565.00 (SPXW1711J2565-E),0.15,-0.20,0.10,0.20,2947,7228,17 Oct 2565.00 (SPXW1711V2565-E),13.70,-9.55,14.50,18.50,32,133,
17 Oct 2570.00 (SPXW1711J2570),0.08,-0.12,0.05,0.10,2164,4867,17 Oct 2570.00 (SPXW1711V2570),19.78,-6.44,19.40,23.40,3,89,
17 Oct 2570.00 (SPXW1711J2570-E),0.08,-0.12,0.05,0.10,2164,4867,17 Oct 2570.00 (SPXW1711V2570-E),19.78,-6.44,19.40,23.40,3,89,
17 Oct 2575.00 (SPXW1711J2575),0.05,-0.05,0.05,0.10,2144,1521,17 Oct 2575.00 (SPXW1711V2575),26.40,+2.45,22.80,30.20,87,132,
17 Oct 2575.00 (SPXW1711J2575-E),0.05,-0.05,0.05,0.10,2144,1521,17 Oct 2575.00 (SPXW1711V2575-E),26.40,+2.45,22.80,30.20,87,132,
17 Oct 2580.00 (SPXW1711J2580),0.02,-0.08,0.0,0.05,686,2006,17 Oct 2580.00 (SPXW1711V2580),31.10,-4.93,27.70,35.20,2,16,
17 Oct 2580.00 (SPXW1711J2580-E),0.02,-0.08,0.0,0.05,686,2006,17 Oct 2580.00 (SPXW1711V2580-E),31.10,-4.93,27.70,35.20,2,16,
17 Oct 2585.00 (SPXW1711J2585),0.05,0.0,0.0,0.05,170,3455,17 Oct 2585.00 (SPXW1711V2585),41.66,0.0,32.50,40.20,0,4,
17 Oct 2585.00 (SPXW1711J2585-E),0.05,0.0,0.0,0.05,170,3455,17 Oct 2585.00 (SPXW1711V2585-E),41.66,0.0,32.50,40.20,0,4,
17 Oct 2590.00 (SPXW1711J2590),0.05,0.0,0.0,0.05,146,4032,17 Oct 2590.00 (SPXW1711V2590),44.40,0.0,37.70,45.20,5,0,
17 Oct 2590.00 (SPXW1711J2590-E),0.05,0.0,0.0,0.05,146,4032,17 Oct 2590.00 (SPXW1711V2590-E),44.40,0.0,37.70,45.20,5,0,
17 Oct 2595.00 (SPXW1711J2595),0.03,-0.02,0.0,0.05,181,311,17 Oct 2595.00 (SPXW1711V2595),0.0,0.0,42.50,50.20,0,0,
17 Oct 2595.00 (SPXW1711J2595-E),0.03,-0.02,0.0,0.05,181,311,17 Oct 2595.00 (SPXW1711V2595-E),0.0,0.0,42.50,50.20,0,0,
17 Oct 2600.00 (SPXW1711J2600),0.03,-0.02,0.0,0.05,251,4295,17 Oct 2600.00 (SPXW1711V2600),54.36,0.0,47.50,55.20,0,1,
17 Oct 2600.00 (SPXW1711J2600-E),0.03,-0.02,0.0,0.05,251,4295,17 Oct 2600.00 (SPXW1711V2600-E),54.36,0.0,47.50,55.20,0,1,
17 Oct 2605.00 (SPXW1711J2605),0.05,0.0,0.0,0.05,90,495,17 Oct 2605.00 (SPXW1711V2605),0.0,0.0,52.50,60.10,0,0,
17 Oct 2605.00 (SPXW1711J2605-E),0.05,0.0,0.0,0.05,90,495,17 Oct 2605.00 (SPXW1711V2605-E),0.0,0.0,52.50,60.10,0,0,
17 Oct 2610.00 (SPXW1711J2610),0.05,-0.05,0.0,0.05,17,325,17 Oct 2610.00 (SPXW1711V2610),0.0,0.0,57.60,65.10,0,0,
17 Oct 2610.00 (SPXW1711J2610-E),0.05,-0.05,0.0,0.05,17,325,17 Oct 2610.00 (SPXW1711V2610-E),0.0,0.0,57.60,65.10,0,0,
17 Oct 2615.00 (SPXW1711J2615),0.09,0.0,0.0,0.05,0,575,17 Oct 2615.00 (SPXW1711V2615),0.0,0.0,62.60,70.10,0,0,
17 Oct 2615.00 (SPXW1711J2615-E),0.09,0.0,0.0,0.05,0,575,17 Oct 2615.00 (SPXW1711V2615-E),0.0,0.0,62.60,70.10,0,0,
17 Oct 2620.00 (SPXW1711J2620),0.03,-0.02,0.0,0.05,30,88,17 Oct 2620.00 (SPXW1711V2620),0.0,0.0,67.60,75.10,0,0,
17 Oct 2620.00 (SPXW1711J2620-E),0.03,-0.02,0.0,0.05,30,88,17 Oct 2620.00 (SPXW1711V2620-E),0.0,0.0,67.60,75.10,0,0,
17 Oct 2625.00 (SPXW1711J2625),0.05,0.0,0.0,0.05,0,226,17 Oct 2625.00 (SPXW1711V2625),0.0,0.0,72.70,80.10,0,0,
17 Oct 2625.00 (SPXW1711J2625-E),0.05,0.0,0.0,0.05,0,226,17 Oct 2625.00 (SPXW1711V2625-E),0.0,0.0,72.70,80.10,0,0,
17 Oct 2630.00 (SPXW1711J2630),0.05,0.0,0.0,0.05,0,102,17 Oct 2630.00 (SPXW1711V2630),0.0,0.0,77.50,85.10,0,0,
17 Oct 2630.00 (SPXW1711J2630-E),0.05,0.0,0.0,0.05,0,102,17 Oct 2630.00 (SPXW1711V2630-E),0.0,0.0,77.50,85.10,0,0,
17 Oct 2635.00 (SPXW1711J2635),0.10,0.0,0.0,0.05,0,40,17 Oct 2635.00 (SPXW1711V2635),0.0,0.0,82.70,90.10,0,0,
17 Oct 2635.00 (SPXW1711J2635-E),0.10,0.0,0.0,0.05,0,40,17 Oct 2635.00 (SPXW1711V2635-E),0.0,0.0,82.70,90.10,0,0,
17 Oct 2640.00 (SPXW1711J2640),0.05,0.0,0.0,0.05,0,332,17 Oct 2640.00 (SPXW1711V2640),0.0,0.0,87.60,95.00,0,0,
17 Oct 2640.00 (SPXW1711J2640-E),0.05,0.0,0.0,0.05,0,332,17 Oct 2640.00 (SPXW1711V2640-E),0.0,0.0,87.60,95.00,0,0,
17 Oct 2645.00 (SPXW1711J2645),0.05,0.0,0.0,0.05,0,3,17 Oct 2645.00 (SPXW1711V2645),0.0,0.0,92.60,100.10,0,0,
17 Oct 2645.00 (SPXW1711J2645-E),0.05,0.0,0.0,0.05,0,3,17 Oct 2645.00 (SPXW1711V2645-E),0.0,0.0,92.60,100.10,0,0,
17 Oct 2650.00 (SPXW1711J2650),0.05,0.0,0.0,0.05,0,741,17 Oct 2650.00 (SPXW1711V2650),102.50,+3.50,97.60,105.10,2,0,
17 Oct 2650.00 (SPXW1711J2650-E),0.05,0.0,0.0,0.05,0,741,17 Oct 2650.00 (SPXW1711V2650-E),102.50,+3.50,97.60,105.10,2,0,
17 Oct 2655.00 (SPXW1711J2655),0.05,0.0,0.0,0.05,0,22,17 Oct 2655.00 (SPXW1711V2655),0.0,0.0,102.60,110.20,0,0,
17 Oct 2655.00 (SPXW1711J2655-E),0.05,0.0,0.0,0.05,0,22,17 Oct 2655.00 (SPXW1711V2655-E),0.0,0.0,102.60,110.20,0,0,
17 Oct 2660.00 (SPXW1711J2660),0.0,0.0,0.0,0.05,0,0,17 Oct 2660.00 (SPXW1711V2660),0.0,0.0,107.60,115.20,0,0,
17 Oct 2660.00 (SPXW1711J2660-E),0.0,0.0,0.0,0.05,0,0,17 Oct 2660.00 (SPXW1711V2660-E),0.0,0.0,107.60,115.20,0,0,
17 Oct 2665.00 (SPXW1711J2665),0.05,0.0,0.0,0.05,0,2,17 Oct 2665.00 (SPXW1711V2665),0.0,0.0,112.70,120.20,0,0,
17 Oct 2665.00 (SPXW1711J2665-E),0.05,0.0,0.0,0.05,0,2,17 Oct 2665.00 (SPXW1711V2665-E),0.0,0.0,112.70,120.20,0,0,
17 Oct 2670.00 (SPXW1711J2670),0.03,0.0,0.0,0.05,0,100,17 Oct 2670.00 (SPXW1711V2670),0.0,0.0,116.10,125.20,0,0,
17 Oct 2670.00 (SPXW1711J2670-E),0.03,0.0,0.0,0.05,0,100,17 Oct 2670.00 (SPXW1711V2670-E),0.0,0.0,116.10,125.20,0,0,
17 Oct 2675.00 (SPXW1711J2675),0.05,0.0,0.0,0.05,0,5823,17 Oct 2675.00 (SPXW1711V2675),0.0,0.0,121.10,130.20,0,0,
17 Oct 2675.00 (SPXW1711J2675-E),0.05,0.0,0.0,0.05,0,5823,17 Oct 2675.00 (SPXW1711V2675-E),0.0,0.0,121.10,130.20,0,0,
17 Oct 2680.00 (SPXW1711J2680),0.0,0.0,0.0,0.05,0,0,17 Oct 2680.00 (SPXW1711V2680),0.0,0.0,126.10,135.20,0,0,
17 Oct 2680.00 (SPXW1711J2680-E),0.0,0.0,0.0,0.05,0,0,17 Oct 2680.00 (SPXW1711V2680-E),0.0,0.0,126.10,135.20,0,0,
17 Oct 2690.00 (SPXW1711J2690),0.05,0.0,0.0,0.05,0,600,17 Oct 2690.00 (SPXW1711V2690),0.0,0.0,136.10,145.20,0,0,
17 Oct 2690.00 (SPXW1711J2690-E),0.05,0.0,0.0,0.05,0,600,17 Oct 2690.00 (SPXW1711V2690-E),0.0,0.0,136.10,145.20,0,0,
17 Oct 2700.00 (SPXW1711J2700),0.0,0.0,0.0,0.05,0,0,17 Oct 2700.00 (SPXW1711V2700),0.0,0.0,146.10,155.20,0,0,
17 Oct 2700.00 (SPXW1711J2700-E),0.0,0.0,0.0,0.05,0,0,17 Oct 2700.00 (SPXW1711V2700-E),0.0,0.0,146.10,155.20,0,0,
17 Oct 2710.00 (SPXW1711J2710),0.0,0.0,0.0,0.05,0,0,17 Oct 2710.00 (SPXW1711V2710),0.0,0.0,156.10,165.20,0,0,
17 Oct 2710.00 (SPXW1711J2710-E),0.0,0.0,0.0,0.05,0,0,17 Oct 2710.00 (SPXW1711V2710-E),0.0,0.0,156.10,165.20,0,0,
17 Oct 2720.00 (SPXW1711J2720),0.0,0.0,0.0,0.05,0,0,17 Oct 2720.00 (SPXW1711V2720),0.0,0.0,166.10,175.20,0,0,
17 Oct 2720.00 (SPXW1711J2720-E),0.0,0.0,0.0,0.05,0,0,17 Oct 2720.00 (SPXW1711V2720-E),0.0,0.0,166.10,175.20,0,0,
17 Oct 2750.00 (SPXW1711J2750),0.03,0.0,0.0,0.05,0,1,17 Oct 2750.00 (SPXW1711V2750),0.0,0.0,196.10,205.20,0,0,
17 Oct 2750.00 (SPXW1711J2750-E),0.03,0.0,0.0,0.05,0,1,17 Oct 2750.00 (SPXW1711V2750-E),0.0,0.0,196.10,205.20,0,0,
17 Oct 2800.00 (SPXW1711J2800),0.0,0.0,0.0,0.05,0,0,17 Oct 2800.00 (SPXW1711V2800),0.0,0.0,246.50,255.20,0,0,
17 Oct 2800.00 (SPXW1711J2800-E),0.0,0.0,0.0,0.05,0,0,17 Oct 2800.00 (SPXW1711V2800-E),0.0,0.0,246.50,255.20,0,0,
17 Oct 1100.00 (SPXW1713J1100),0.0,0.0,1444.40,1453.50,0,0,17 Oct 1100.00 (SPXW1713V1100),0.0,0.0,0.0,0.05,0,0,
17 Oct 1100.00 (SPXW1713J1100-E),0.0,0.0,1444.40,1453.50,0,0,17 Oct 1100.00 (SPXW1713V1100-E),0.0,0.0,0.0,0.05,0,0,
17 Oct 1200.00 (SPXW1713J1200),0.0,0.0,1344.50,1353.30,0,0,17 Oct 1200.00 (SPXW1713V1200),0.10,0.0,0.0,0.05,0,43,
17 Oct 1200.00 (SPXW1713J1200-E),0.0,0.0,1344.50,1353.30,0,0,17 Oct 1200.00 (SPXW1713V1200-E),0.10,0.0,0.0,0.05,0,43,
17 Oct 1300.00 (SPXW1713J1300),0.0,0.0,1244.00,1253.10,0,0,17 Oct 1300.00 (SPXW1713V1300),0.05,0.0,0.0,0.05,0,23,
17 Oct 1300.00 (SPXW1713J1300-E),0.0,0.0,1244.00,1253.10,0,0,17 Oct 1300.00 (SPXW1713V1300-E),0.05,0.0,0.0,0.05,0,23,
17 Oct 1400.00 (SPXW1713J1400),0.0,0.0,1144.80,1153.80,0,0,17 Oct 1400.00 (SPXW1713V1400),0.25,0.0,0.0,0.05,0,115,
17 Oct 1400.00 (SPXW1713J1400-E),0.0,0.0,1144.80,1153.80,0,0,17 Oct 1400.00 (SPXW1713V1400-E),0.25,0.0,0.0,0.05,0,115,
17 Oct 1500.00 (SPXW1713J1500),0.0,0.0,1044.70,1053.30,0,0,17 Oct 1500.00 (SPXW1713V1500),0.05,0.0,0.0,0.05,0,5283,
17 Oct 1500.00 (SPXW1713J1500-E),0.0,0.0,1044.70,1053.30,0,0,17 Oct 1500.00 (SPXW1713V1500-E),0.05,0.0,0.0,0.05,0,5283,
17 Oct 1550.00 (SPXW1713J1550),0.0,0.0,994.70,1003.30,0,0,17 Oct 1550.00 (SPXW1713V1550),0.05,0.0,0.0,0.05,0,4187,
17 Oct 1550.00 (SPXW1713J1550-E),0.0,0.0,994.70,1003.30,0,0,17 Oct 1550.00 (SPXW1713V1550-E),0.05,0.0,0.0,0.05,0,4187,
17 Oct 1600.00 (SPXW1713J1600),0.0,0.0,944.70,953.80,0,0,17 Oct 1600.00 (SPXW1713V1600),0.05,0.0,0.0,0.05,0,11249,
17 Oct 1600.00 (SPXW1713J1600-E),0.0,0.0,944.70,953.80,0,0,17 Oct 1600.00 (SPXW1713V1600-E),0.05,0.0,0.0,0.05,0,11249,
17 Oct 1650.00 (SPXW1713J1650),0.0,0.0,894.70,903.80,0,0,17 Oct 1650.00 (SPXW1713V1650),0.05,0.0,0.0,0.05,0,10431,
17 Oct 1650.00 (SPXW1713J1650-E),0.0,0.0,894.70,903.80,0,0,17 Oct 1650.00 (SPXW1713V1650-E),0.05,0.0,0.0,0.05,0,10431,
17 Oct 1700.00 (SPXW1713J1700),0.0,0.0,844.50,853.60,0,0,17 Oct 1700.00 (SPXW1713V1700),0.05,-0.05,0.0,0.05,30,3336,
17 Oct 1700.00 (SPXW1713J1700-E),0.0,0.0,844.50,853.60,0,0,17 Oct 1700.00 (SPXW1713V1700-E),0.05,-0.05,0.0,0.05,30,3336,
17 Oct 1750.00 (SPXW1713J1750),0.0,0.0,794.50,803.40,0,0,17 Oct 1750.00 (SPXW1713V1750),0.05,0.0,0.0,0.05,0,2585,
17 Oct 1750.00 (SPXW1713J1750-E),0.0,0.0,794.50,803.40,0,0,17 Oct 1750.00 (SPXW1713V1750-E),0.05,0.0,0.0,0.05,0,2585,
17 Oct 1800.00 (SPXW1713J1800),0.0,0.0,744.50,753.60,0,0,17 Oct 1800.00 (SPXW1713V1800),0.05,0.0,0.0,0.05,0,2960,
17 Oct 1800.00 (SPXW1713J1800-E),0.0,0.0,744.50,753.60,0,0,17 Oct 1800.00 (SPXW1713V1800-E),0.05,0.0,0.0,0.05,0,2960,
17 Oct 1850.00 (SPXW1713J1850),679.10,0.0,694.50,703.60,0,2,17 Oct 1850.00 (SPXW1713V1850),0.05,0.0,0.0,0.05,0,1017,
17 Oct 1850.00 (SPXW1713J1850-E),679.10,0.0,694.50,703.60,0,2,17 Oct 1850.00 (SPXW1713V1850-E),0.05,0.0,0.0,0.05,0,1017,
17 Oct 1875.00 (SPXW1713J1875),679.00,+11.00,669.80,678.90,1,5,17 Oct 1875.00 (SPXW1713V1875),0.10,0.0,0.0,0.05,0,1276,
17 Oct 1875.00 (SPXW1713J1875-E),679.00,+11.00,669.80,678.90,1,5,17 Oct 1875.00 (SPXW1713V1875-E),0.10,0.0,0.0,0.05,0,1276,
17 Oct 1900.00 (SPXW1713J1900),0.0,0.0,644.80,653.90,0,0,17 Oct 1900.00 (SPXW1713V1900),0.10,0.0,0.0,0.05,0,3077,
17 Oct 1900.00 (SPXW1713J1900-E),0.0,0.0,644.80,653.90,0,0,17 Oct 1900.00 (SPXW1713V1900-E),0.10,0.0,0.0,0.05,0,3077,
17 Oct 1925.00 (SPXW1713J1925),624.00,+1.50,619.80,628.90,1,6,17 Oct 1925.00 (SPXW1713V1925),0.05,0.0,0.0,0.05,0,473,
17 Oct 1925.00 (SPXW1713J1925-E),624.00,+1.50,619.80,628.90,1,6,17 Oct 1925.00 (SPXW1713V1925-E),0.05,0.0,0.0,0.05,0,473,
17 Oct 1950.00 (SPXW1713J1950),0.0,0.0,594.40,603.50,0,0,17 Oct 1950.00 (SPXW1713V1950),0.05,0.0,0.0,0.05,0,483,
17 Oct 1950.00 (SPXW1713J1950-E),0.0,0.0,594.40,603.50,0,0,17 Oct 1950.00 (SPXW1713V1950-E),0.05,0.0,0.0,0.05,0,483,
17 Oct 1960.00 (SPXW1713J1960),0.0,0.0,584.40,593.50,0,0,17 Oct 1960.00 (SPXW1713V1960),0.40,0.0,0.0,0.05,0,70,
17 Oct 1960.00 (SPXW1713J1960-E),0.0,0.0,584.40,593.50,0,0,17 Oct 1960.00 (SPXW1713V1960-E),0.40,0.0,0.0,0.05,0,70,
17 Oct 1970.00 (SPXW1713J1970),0.0,0.0,574.40,583.50,0,0,17 Oct 1970.00 (SPXW1713V1970),0.40,0.0,0.0,0.05,0,53,
17 Oct 1970.00 (SPXW1713J1970-E),0.0,0.0,574.40,583.50,0,0,17 Oct 1970.00 (SPXW1713V1970-E),0.40,0.0,0.0,0.05,0,53,
17 Oct 1975.00 (SPXW1713J1975),0.0,0.0,569.50,578.60,0,0,17 Oct 1975.00 (SPXW1713V1975),0.15,0.0,0.0,0.05,0,313,
17 Oct 1975.00 (SPXW1713J1975-E),0.0,0.0,569.50,578.60,0,0,17 Oct 1975.00 (SPXW1713V1975-E),0.15,0.0,0.0,0.05,0,313,
17 Oct 1980.00 (SPXW1713J1980),0.0,0.0,564.50,573.40,0,0,17 Oct 1980.00 (SPXW1713V1980),0.45,0.0,0.0,0.05,0,50,
17 Oct 1980.00 (SPXW1713J1980-E),0.0,0.0,564.50,573.40,0,0,17 Oct 1980.00 (SPXW1713V1980-E),0.45,0.0,0.0,0.05,0,50,
17 Oct 1990.00 (SPXW1713J1990),0.0,0.0,554.50,563.40,0,0,17 Oct 1990.00 (SPXW1713V1990),0.10,0.0,0.0,0.05,0,182,
17 Oct 1990.00 (SPXW1713J1990-E),0.0,0.0,554.50,563.40,0,0,17 Oct 1990.00 (SPXW1713V1990-E),0.10,0.0,0.0,0.05,0,182,
17 Oct 2000.00 (SPXW1713J2000),0.0,0.0,544.50,553.40,0,0,17 Oct 2000.00 (SPXW1713V2000),0.05,0.0,0.0,0.05,0,2982,
17 Oct 2000.00 (SPXW1713J2000-E),0.0,0.0,544.50,553.40,0,0,17 Oct 2000.00 (SPXW1713V2000-E),0.05,0.0,0.0,0.05,0,2982,
17 Oct 2010.00 (SPXW1713J2010),0.0,0.0,534.50,543.40,0,0,17 Oct 2010.00 (SPXW1713V2010),0.20,0.0,0.0,0.05,0,89,
17 Oct 2010.00 (SPXW1713J2010-E),0.0,0.0,534.50,543.40,0,0,17 Oct 2010.00 (SPXW1713V2010-E),0.20,0.0,0.0,0.05,0,89,
17 Oct 2020.00 (SPXW1713J2020),0.0,0.0,524.50,533.40,0,0,17 Oct 2020.00 (SPXW1713V2020),0.30,0.0,0.0,0.05,0,229,
17 Oct 2020.00 (SPXW1713J2020-E),0.0,0.0,524.50,533.40,0,0,17 Oct 2020.00 (SPXW1713V2020-E),0.30,0.0,0.0,0.05,0,229,
17 Oct 2025.00 (SPXW1713J2025),0.0,0.0,519.50,528.40,0,0,17 Oct 2025.00 (SPXW1713V2025),0.10,0.0,0.0,0.05,0,192,
17 Oct 2025.00 (SPXW1713J2025-E),0.0,0.0,519.50,528.40,0,0,17 Oct 2025.00 (SPXW1713V2025-E),0.10,0.0,0.0,0.05,0,192,
17 Oct 2030.00 (SPXW1713J2030),0.0,0.0,514.50,523.40,0,0,17 Oct 2030.00 (SPXW1713V2030),0.10,0.0,0.0,0.05,0,244,
17 Oct 2030.00 (SPXW1713J2030-E),0.0,0.0,514.50,523.40,0,0,17 Oct 2030.00 (SPXW1713V2030-E),0.10,0.0,0.0,0.05,0,244,
17 Oct 2040.00 (SPXW1713J2040),0.0,0.0,504.50,513.40,0,0,17 Oct 2040.00 (SPXW1713V2040),0.04,0.0,0.0,0.05,0,444,
17 Oct 2040.00 (SPXW1713J2040-E),0.0,0.0,504.50,513.40,0,0,17 Oct 2040.00 (SPXW1713V2040-E),0.04,0.0,0.0,0.05,0,444,
17 Oct 2050.00 (SPXW1713J2050),0.0,0.0,494.50,503.40,0,0,17 Oct 2050.00 (SPXW1713V2050),0.05,0.0,0.0,0.05,0,9929,
17 Oct 2050.00 (SPXW1713J2050-E),0.0,0.0,494.50,503.40,0,0,17 Oct 2050.00 (SPXW1713V2050-E),0.05,0.0,0.0,0.05,0,9929,
17 Oct 2060.00 (SPXW1713J2060),0.0,0.0,484.10,493.20,0,0,17 Oct 2060.00 (SPXW1713V2060),0.05,0.0,0.0,0.05,0,612,
17 Oct 2060.00 (SPXW1713J2060-E),0.0,0.0,484.10,493.20,0,0,17 Oct 2060.00 (SPXW1713V2060-E),0.05,0.0,0.0,0.05,0,612,
17 Oct 2070.00 (SPXW1713J2070),0.0,0.0,474.50,483.40,0,0,17 Oct 2070.00 (SPXW1713V2070),0.05,0.0,0.0,0.05,0,345,
17 Oct 2070.00 (SPXW1713J2070-E),0.0,0.0,474.50,483.40,0,0,17 Oct 2070.00 (SPXW1713V2070-E),0.05,0.0,0.0,0.05,0,345,
17 Oct 2075.00 (SPXW1713J2075),0.0,0.0,469.90,478.40,0,0,17 Oct 2075.00 (SPXW1713V2075),0.05,0.0,0.0,0.05,0,1822,
17 Oct 2075.00 (SPXW1713J2075-E),0.0,0.0,469.90,478.40,0,0,17 Oct 2075.00 (SPXW1713V2075-E),0.05,0.0,0.0,0.05,0,1822,
17 Oct 2080.00 (SPXW1713J2080),0.0,0.0,464.90,473.40,0,0,17 Oct 2080.00 (SPXW1713V2080),0.05,0.0,0.0,0.05,0,398,
17 Oct 2080.00 (SPXW1713J2080-E),0.0,0.0,464.90,473.40,0,0,17 Oct 2080.00 (SPXW1713V2080-E),0.05,0.0,0.0,0.05,0,398,
17 Oct 2085.00 (SPXW1713J2085),0.0,0.0,459.90,468.40,0,0,17 Oct 2085.00 (SPXW1713V2085),0.15,0.0,0.0,0.05,0,234,
17 Oct 2085.00 (SPXW1713J2085-E),0.0,0.0,459.90,468.40,0,0,17 Oct 2085.00 (SPXW1713V2085-E),0.15,0.0,0.0,0.05,0,234,
17 Oct 2090.00 (SPXW1713J2090),0.0,0.0,454.90,463.40,0,0,17 Oct 2090.00 (SPXW1713V2090),0.05,0.0,0.0,0.05,0,477,
17 Oct 2090.00 (SPXW1713J2090-E),0.0,0.0,454.90,463.40,0,0,17 Oct 2090.00 (SPXW1713V2090-E),0.05,0.0,0.0,0.05,0,477,
17 Oct 2100.00 (SPXW1713J2100),0.0,0.0,444.90,453.40,0,0,17 Oct 2100.00 (SPXW1713V2100),0.05,0.0,0.0,0.05,0,23852,
17 Oct 2100.00 (SPXW1713J2100-E),0.0,0.0,444.90,453.40,0,0,17 Oct 2100.00 (SPXW1713V2100-E),0.05,0.0,0.0,0.05,0,23852,
17 Oct 2105.00 (SPXW1713J2105),0.0,0.0,439.90,448.40,0,0,17 Oct 2105.00 (SPXW1713V2105),0.25,0.0,0.0,0.05,0,39,
17 Oct 2105.00 (SPXW1713J2105-E),0.0,0.0,439.90,448.40,0,0,17 Oct 2105.00 (SPXW1713V2105-E),0.25,0.0,0.0,0.05,0,39,
17 Oct 2110.00 (SPXW1713J2110),0.0,0.0,434.90,443.40,0,0,17 Oct 2110.00 (SPXW1713V2110),0.09,0.0,0.0,0.05,0,73,
17 Oct 2110.00 (SPXW1713J2110-E),0.0,0.0,434.90,443.40,0,0,17 Oct 2110.00 (SPXW1713V2110-E),0.09,0.0,0.0,0.05,0,73,
17 Oct 2115.00 (SPXW1713J2115),0.0,0.0,429.90,438.40,0,0,17 Oct 2115.00 (SPXW1713V2115),0.05,0.0,0.0,0.05,0,542,
17 Oct 2115.00 (SPXW1713J2115-E),0.0,0.0,429.90,438.40,0,0,17 Oct 2115.00 (SPXW1713V2115-E),0.05,0.0,0.0,0.05,0,542,
17 Oct 2120.00 (SPXW1713J2120),0.0,0.0,424.90,433.40,0,0,17 Oct 2120.00 (SPXW1713V2120),0.05,0.0,0.0,0.05,0,979,
17 Oct 2120.00 (SPXW1713J2120-E),0.0,0.0,424.90,433.40,0,0,17 Oct 2120.00 (SPXW1713V2120-E),0.05,0.0,0.0,0.05,0,979,
17 Oct 2125.00 (SPXW1713J2125),0.0,0.0,419.90,428.90,0,0,17 Oct 2125.00 (SPXW1713V2125),0.05,0.0,0.0,0.05,0,1023,
17 Oct 2125.00 (SPXW1713J2125-E),0.0,0.0,419.90,428.90,0,0,17 Oct 2125.00 (SPXW1713V2125-E),0.05,0.0,0.0,0.05,0,1023,
17 Oct 2130.00 (SPXW1713J2130),0.0,0.0,414.90,423.90,0,0,17 Oct 2130.00 (SPXW1713V2130),0.10,0.0,0.0,0.05,0,3281,
17 Oct 2130.00 (SPXW1713J2130-E),0.0,0.0,414.90,423.90,0,0,17 Oct 2130.00 (SPXW1713V2130-E),0.10,0.0,0.0,0.05,0,3281,
17 Oct 2135.00 (SPXW1713J2135),0.0,0.0,409.90,418.90,0,0,17 Oct 2135.00 (SPXW1713V2135),1.20,0.0,0.0,0.05,0,37,
17 Oct 2135.00 (SPXW1713J2135-E),0.0,0.0,409.90,418.90,0,0,17 Oct 2135.00 (SPXW1713V2135-E),1.20,0.0,0.0,0.05,0,37,
