SPX (S&P 500 INDEX),2781.01,-25.82,
Nov 10 2018 @ 17:30 ET,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
2019 Jan 04 2445.00 (SPXW1904A2445),0.0,0.0,342.90,347.20,0,0,2019 Jan 04 2445.00 (SPXW1904M2445),13.55,0.0,9.00,9.40,0,1,
2019 Jan 04 2445.00 (SPXW1904A2445-E),0.0,0.0,342.90,347.20, ,0,2019 Jan 04 2445.00 (SPXW1904M2445-E),13.55,0.0,9.00,9.40, ,1,
2019 Jan 04 2450.00 (SPXW1904A2450),0.0,0.0,338.20,342.40,0,0,2019 Jan 04 2450.00 (SPXW1904M2450),7.02,0.0,9.30,9.70,0,184,
2019 Jan 04 2450.00 (SPXW1904A2450-E),0.0,0.0,338.20,342.40, ,0,2019 Jan 04 2450.00 (SPXW1904M2450-E),7.02,0.0,9.30,9.70, ,184,
2019 Jan 04 2455.00 (SPXW1904A2455),0.0,0.0,333.40,337.70,0,0,2019 Jan 04 2455.00 (SPXW1904M2455),0.0,0.0,9.50,10.00,0,0,
2019 Jan 04 2455.00 (SPXW1904A2455-E),0.0,0.0,333.40,337.70, ,0,2019 Jan 04 2455.00 (SPXW1904M2455-E),0.0,0.0,9.50,10.00, ,0,
2019 Jan 04 2460.00 (SPXW1904A2460),0.0,0.0,328.60,332.40,0,0,2019 Jan 04 2460.00 (SPXW1904M2460),0.0,0.0,9.80,10.20,0,0,
2019 Jan 04 2460.00 (SPXW1904A2460-E),0.0,0.0,328.60,332.40, ,0,2019 Jan 04 2460.00 (SPXW1904M2460-E),0.0,0.0,9.80,10.20, ,0,
2019 Jan 04 2465.00 (SPXW1904A2465),0.0,0.0,323.90,327.70,0,0,2019 Jan 04 2465.00 (SPXW1904M2465),10.30,+1.70,10.10,10.50,1,2,
2019 Jan 04 2465.00 (SPXW1904A2465-E),0.0,0.0,323.90,327.70, ,0,2019 Jan 04 2465.00 (SPXW1904M2465-E),10.30,+1.70,10.10,10.50,1,2,
2019 Jan 04 2470.00 (SPXW1904A2470),0.0,0.0,319.20,323.00,0,0,2019 Jan 04 2470.00 (SPXW1904M2470),10.75,+0.15,10.30,10.80,6,0,
2019 Jan 04 2470.00 (SPXW1904A2470-E),0.0,0.0,319.20,323.00, ,0,2019 Jan 04 2470.00 (SPXW1904M2470-E),10.75,+0.15,10.30,10.80,6,0,
2019 Jan 04 2475.00 (SPXW1904A2475),0.0,0.0,314.50,318.30,0,0,2019 Jan 04 2475.00 (SPXW1904M2475),10.25,+1.20,10.60,11.10,1,3,
2019 Jan 04 2475.00 (SPXW1904A2475-E),0.0,0.0,314.50,318.30, ,0,2019 Jan 04 2475.00 (SPXW1904M2475-E),10.25,+1.20,10.60,11.10,1,3,
2019 Jan 04 2480.00 (SPXW1904A2480),0.0,0.0,309.80,313.60,0,0,2019 Jan 04 2480.00 (SPXW1904M2480),0.0,0.0,10.90,11.40,0,0,
2019 Jan 04 2480.00 (SPXW1904A2480-E),0.0,0.0,309.80,313.60, ,0,2019 Jan 04 2480.00 (SPXW1904M2480-E),0.0,0.0,10.90,11.40, ,0,
2019 Jan 04 2485.00 (SPXW1904A2485),0.0,0.0,305.20,308.90,0,0,2019 Jan 04 2485.00 (SPXW1904M2485),10.80,0.0,11.20,11.70,33,0,
2019 Jan 04 2485.00 (SPXW1904A2485-E),0.0,0.0,305.20,308.90, ,0,2019 Jan 04 2485.00 (SPXW1904M2485-E),10.80,0.0,11.20,11.70,33,0,
2019 Jan 04 2490.00 (SPXW1904A2490),0.0,0.0,300.50,304.20,0,0,2019 Jan 04 2490.00 (SPXW1904M2490),11.95,-8.60,11.60,12.10,6,1,
2019 Jan 04 2490.00 (SPXW1904A2490-E),0.0,0.0,300.50,304.20, ,0,2019 Jan 04 2490.00 (SPXW1904M2490-E),11.95,-8.60,11.60,12.10,6,1,
2019 Jan 04 2495.00 (SPXW1904A2495),0.0,0.0,295.90,299.60,0,0,2019 Jan 04 2495.00 (SPXW1904M2495),0.0,0.0,11.90,12.40,0,0,
2019 Jan 04 2495.00 (SPXW1904A2495-E),0.0,0.0,295.90,299.60, ,0,2019 Jan 04 2495.00 (SPXW1904M2495-E),0.0,0.0,11.90,12.40, ,0,
2019 Jan 04 2500.00 (SPXW1904A2500),256.40,0.0,291.30,294.90,0,5,2019 Jan 04 2500.00 (SPXW1904M2500),13.50,+3.20,12.20,12.70,44,202,
2019 Jan 04 2500.00 (SPXW1904A2500-E),256.40,0.0,291.30,294.90, ,5,2019 Jan 04 2500.00 (SPXW1904M2500-E),13.50,+3.20,12.20,12.70,44,202,
2019 Jan 04 2505.00 (SPXW1904A2505),0.0,0.0,286.70,290.30,0,0,2019 Jan 04 2505.00 (SPXW1904M2505),0.0,0.0,12.60,13.10,0,0,
2019 Jan 04 2505.00 (SPXW1904A2505-E),0.0,0.0,286.70,290.30, ,0,2019 Jan 04 2505.00 (SPXW1904M2505-E),0.0,0.0,12.60,13.10, ,0,
2019 Jan 04 2510.00 (SPXW1904A2510),0.0,0.0,282.10,285.70,0,0,2019 Jan 04 2510.00 (SPXW1904M2510),9.85,0.0,12.90,13.50,0,6,
2019 Jan 04 2510.00 (SPXW1904A2510-E),0.0,0.0,282.10,285.70, ,0,2019 Jan 04 2510.00 (SPXW1904M2510-E),9.85,0.0,12.90,13.50, ,6,
2019 Jan 04 2515.00 (SPXW1904A2515),0.0,0.0,277.50,281.00,0,0,2019 Jan 04 2515.00 (SPXW1904M2515),10.10,0.0,13.30,13.80,0,6,
2019 Jan 04 2515.00 (SPXW1904A2515-E),0.0,0.0,277.50,281.00, ,0,2019 Jan 04 2515.00 (SPXW1904M2515-E),10.10,0.0,13.30,13.80, ,6,
2019 Jan 04 2520.00 (SPXW1904A2520),0.0,0.0,272.90,276.40,0,0,2019 Jan 04 2520.00 (SPXW1904M2520),0.0,0.0,13.60,14.20,0,0,
2019 Jan 04 2520.00 (SPXW1904A2520-E),0.0,0.0,272.90,276.40, ,0,2019 Jan 04 2520.00 (SPXW1904M2520-E),0.0,0.0,13.60,14.20, ,0,
2019 Jan 04 2525.00 (SPXW1904A2525),0.0,0.0,268.30,271.80,0,0,2019 Jan 04 2525.00 (SPXW1904M2525),14.64,+2.89,14.00,14.60,170,7,
2019 Jan 04 2525.00 (SPXW1904A2525-E),0.0,0.0,268.30,271.80, ,0,2019 Jan 04 2525.00 (SPXW1904M2525-E),14.64,+2.89,14.00,14.60,170,7,
2019 Jan 04 2530.00 (SPXW1904A2530),0.0,0.0,263.80,267.20,0,0,2019 Jan 04 2530.00 (SPXW1904M2530),11.89,0.0,14.40,15.00,0,2,
2019 Jan 04 2530.00 (SPXW1904A2530-E),0.0,0.0,263.80,267.20, ,0,2019 Jan 04 2530.00 (SPXW1904M2530-E),11.89,0.0,14.40,15.00, ,2,
2019 Jan 04 2535.00 (SPXW1904A2535),0.0,0.0,259.20,262.70,0,0,2019 Jan 04 2535.00 (SPXW1904M2535),0.0,0.0,14.80,15.50,0,0,
2019 Jan 04 2535.00 (SPXW1904A2535-E),0.0,0.0,259.20,262.70, ,0,2019 Jan 04 2535.00 (SPXW1904M2535-E),0.0,0.0,14.80,15.50, ,0,
2019 Jan 04 2540.00 (SPXW1904A2540),0.0,0.0,254.70,258.10,0,0,2019 Jan 04 2540.00 (SPXW1904M2540),0.0,0.0,15.30,15.90,0,0,
2019 Jan 04 2540.00 (SPXW1904A2540-E),0.0,0.0,254.70,258.10, ,0,2019 Jan 04 2540.00 (SPXW1904M2540-E),0.0,0.0,15.30,15.90, ,0,
2019 Jan 04 2545.00 (SPXW1904A2545),0.0,0.0,250.40,253.60,0,0,2019 Jan 04 2545.00 (SPXW1904M2545),0.0,0.0,15.70,16.30,0,0,
2019 Jan 04 2545.00 (SPXW1904A2545-E),0.0,0.0,250.40,253.60, ,0,2019 Jan 04 2545.00 (SPXW1904M2545-E),0.0,0.0,15.70,16.30, ,0,
2019 Jan 04 2550.00 (SPXW1904A2550),0.0,0.0,245.90,249.00,0,0,2019 Jan 04 2550.00 (SPXW1904M2550),15.45,+2.60,16.20,16.80,46,23,
2019 Jan 04 2550.00 (SPXW1904A2550-E),0.0,0.0,245.90,249.00, ,0,2019 Jan 04 2550.00 (SPXW1904M2550-E),15.45,+2.60,16.20,16.80,46,23,
2019 Jan 04 2555.00 (SPXW1904A2555),0.0,0.0,241.20,244.50,0,0,2019 Jan 04 2555.00 (SPXW1904M2555),0.0,0.0,16.60,17.30,0,0,
2019 Jan 04 2555.00 (SPXW1904A2555-E),0.0,0.0,241.20,244.50, ,0,2019 Jan 04 2555.00 (SPXW1904M2555-E),0.0,0.0,16.60,17.30, ,0,
2019 Jan 04 2560.00 (SPXW1904A2560),0.0,0.0,236.70,240.00,0,0,2019 Jan 04 2560.00 (SPXW1904M2560),0.0,0.0,17.10,17.80,0,0,
2019 Jan 04 2560.00 (SPXW1904A2560-E),0.0,0.0,236.70,240.00, ,0,2019 Jan 04 2560.00 (SPXW1904M2560-E),0.0,0.0,17.10,17.80, ,0,
2019 Jan 04 2565.00 (SPXW1904A2565),0.0,0.0,232.20,235.50,0,0,2019 Jan 04 2565.00 (SPXW1904M2565),0.0,0.0,17.60,18.30,0,0,
2019 Jan 04 2565.00 (SPXW1904A2565-E),0.0,0.0,232.20,235.50, ,0,2019 Jan 04 2565.00 (SPXW1904M2565-E),0.0,0.0,17.60,18.30, ,0,
2019 Jan 04 2570.00 (SPXW1904A2570),0.0,0.0,227.80,231.00,0,0,2019 Jan 04 2570.00 (SPXW1904M2570),29.49,0.0,18.10,18.80,0,1,
2019 Jan 04 2570.00 (SPXW1904A2570-E),0.0,0.0,227.80,231.00, ,0,2019 Jan 04 2570.00 (SPXW1904M2570-E),29.49,0.0,18.10,18.80, ,1,
2019 Jan 04 2575.00 (SPXW1904A2575),0.0,0.0,223.60,226.60,0,0,2019 Jan 04 2575.00 (SPXW1904M2575),19.70,+4.25,18.70,19.40,8,11,
2019 Jan 04 2575.00 (SPXW1904A2575-E),0.0,0.0,223.60,226.60, ,0,2019 Jan 04 2575.00 (SPXW1904M2575-E),19.70,+4.25,18.70,19.40,8,11,
2019 Jan 04 2580.00 (SPXW1904A2580),0.0,0.0,219.20,222.10,0,0,2019 Jan 04 2580.00 (SPXW1904M2580),18.60,0.0,19.20,19.90,0,1,
2019 Jan 04 2580.00 (SPXW1904A2580-E),0.0,0.0,219.20,222.10, ,0,2019 Jan 04 2580.00 (SPXW1904M2580-E),18.60,0.0,19.20,19.90, ,1,
2019 Jan 04 2585.00 (SPXW1904A2585),0.0,0.0,214.80,217.70,0,0,2019 Jan 04 2585.00 (SPXW1904M2585),0.0,0.0,19.80,20.50,0,0,
2019 Jan 04 2585.00 (SPXW1904A2585-E),0.0,0.0,214.80,217.70, ,0,2019 Jan 04 2585.00 (SPXW1904M2585-E),0.0,0.0,19.80,20.50, ,0,
2019 Jan 04 2590.00 (SPXW1904A2590),0.0,0.0,210.20,213.30,0,0,2019 Jan 04 2590.00 (SPXW1904M2590),16.99,0.0,20.40,21.10,0,1,
2019 Jan 04 2590.00 (SPXW1904A2590-E),0.0,0.0,210.20,213.30, ,0,2019 Jan 04 2590.00 (SPXW1904M2590-E),16.99,0.0,20.40,21.10, ,1,
2019 Jan 04 2595.00 (SPXW1904A2595),0.0,0.0,205.80,208.90,0,0,2019 Jan 04 2595.00 (SPXW1904M2595),19.60,0.0,21.00,21.70,0,677,
2019 Jan 04 2595.00 (SPXW1904A2595-E),0.0,0.0,205.80,208.90, ,0,2019 Jan 04 2595.00 (SPXW1904M2595-E),19.60,0.0,21.00,21.70, ,677,
2019 Jan 04 2600.00 (SPXW1904A2600),0.0,0.0,201.50,204.50,0,0,2019 Jan 04 2600.00 (SPXW1904M2600),20.60,+3.50,21.60,22.30,31,413,
2019 Jan 04 2600.00 (SPXW1904A2600-E),0.0,0.0,201.50,204.50, ,0,2019 Jan 04 2600.00 (SPXW1904M2600-E),20.60,+3.50,21.60,22.30,31,413,
2019 Jan 04 2605.00 (SPXW1904A2605),0.0,0.0,197.20,200.20,0,0,2019 Jan 04 2605.00 (SPXW1904M2605),21.00,-0.55,22.30,23.00,10,1,
2019 Jan 04 2605.00 (SPXW1904A2605-E),0.0,0.0,197.20,200.20, ,0,2019 Jan 04 2605.00 (SPXW1904M2605-E),21.00,-0.55,22.30,23.00,10,1,
2019 Jan 04 2610.00 (SPXW1904A2610),174.90,0.0,192.90,195.90,0,23,2019 Jan 04 2610.00 (SPXW1904M2610),0.0,0.0,22.90,23.70,0,0,
2019 Jan 04 2610.00 (SPXW1904A2610-E),174.90,0.0,192.90,195.90, ,23,2019 Jan 04 2610.00 (SPXW1904M2610-E),0.0,0.0,22.90,23.70, ,0,
2019 Jan 04 2615.00 (SPXW1904A2615),170.90,0.0,188.60,191.50,0,1,2019 Jan 04 2615.00 (SPXW1904M2615),0.0,0.0,23.60,24.30,0,0,
2019 Jan 04 2615.00 (SPXW1904A2615-E),170.90,0.0,188.60,191.50, ,1,2019 Jan 04 2615.00 (SPXW1904M2615-E),0.0,0.0,23.60,24.30, ,0,
2019 Jan 04 2620.00 (SPXW1904A2620),0.0,0.0,184.60,187.20,0,0,2019 Jan 04 2620.00 (SPXW1904M2620),45.55,0.0,24.30,25.10,0,2,
2019 Jan 04 2620.00 (SPXW1904A2620-E),0.0,0.0,184.60,187.20, ,0,2019 Jan 04 2620.00 (SPXW1904M2620-E),45.55,0.0,24.30,25.10, ,2,
2019 Jan 04 2625.00 (SPXW1904A2625),162.30,0.0,180.10,183.00,0,1,2019 Jan 04 2625.00 (SPXW1904M2625),25.73,+4.82,25.00,25.80,75,15,
2019 Jan 04 2625.00 (SPXW1904A2625-E),162.30,0.0,180.10,183.00, ,1,2019 Jan 04 2625.00 (SPXW1904M2625-E),25.73,+4.82,25.00,25.80,75,15,
2019 Jan 04 2630.00 (SPXW1904A2630),158.40,0.0,175.90,178.70,0,30,2019 Jan 04 2630.00 (SPXW1904M2630),0.0,0.0,25.80,26.60,0,0,
2019 Jan 04 2630.00 (SPXW1904A2630-E),158.40,0.0,175.90,178.70, ,30,2019 Jan 04 2630.00 (SPXW1904M2630-E),0.0,0.0,25.80,26.60, ,0,
2019 Jan 04 2635.00 (SPXW1904A2635),0.0,0.0,171.70,174.50,0,0,2019 Jan 04 2635.00 (SPXW1904M2635),22.13,0.0,26.60,27.30,0,9,
2019 Jan 04 2635.00 (SPXW1904A2635-E),0.0,0.0,171.70,174.50, ,0,2019 Jan 04 2635.00 (SPXW1904M2635-E),22.13,0.0,26.60,27.30, ,9,
2019 Jan 04 2640.00 (SPXW1904A2640),0.0,0.0,167.80,170.30,0,0,2019 Jan 04 2640.00 (SPXW1904M2640),0.0,0.0,27.40,28.10,0,0,
2019 Jan 04 2640.00 (SPXW1904A2640-E),0.0,0.0,167.80,170.30, ,0,2019 Jan 04 2640.00 (SPXW1904M2640-E),0.0,0.0,27.40,28.10, ,0,
2019 Jan 04 2645.00 (SPXW1904A2645),0.0,0.0,163.70,166.10,0,0,2019 Jan 04 2645.00 (SPXW1904M2645),0.0,0.0,28.20,29.00,0,0,
2019 Jan 04 2645.00 (SPXW1904A2645-E),0.0,0.0,163.70,166.10, ,0,2019 Jan 04 2645.00 (SPXW1904M2645-E),0.0,0.0,28.20,29.00, ,0,
2019 Jan 04 2650.00 (SPXW1904A2650),0.0,0.0,159.30,162.00,0,0,2019 Jan 04 2650.00 (SPXW1904M2650),30.85,+8.77,29.00,29.80,52,699,
2019 Jan 04 2650.00 (SPXW1904A2650-E),0.0,0.0,159.30,162.00, ,0,2019 Jan 04 2650.00 (SPXW1904M2650-E),30.85,+8.77,29.00,29.80,52,699,
2019 Jan 04 2655.00 (SPXW1904A2655),0.0,0.0,156.00,157.20,0,0,2019 Jan 04 2655.00 (SPXW1904M2655),0.0,0.0,29.90,30.70,0,0,
2019 Jan 04 2655.00 (SPXW1904A2655-E),0.0,0.0,156.00,157.20, ,0,2019 Jan 04 2655.00 (SPXW1904M2655-E),0.0,0.0,29.90,30.70, ,0,
2019 Jan 04 2660.00 (SPXW1904A2660),0.0,0.0,151.90,153.10,0,0,2019 Jan 04 2660.00 (SPXW1904M2660),33.70,-22.65,30.80,31.60,15,1,
2019 Jan 04 2660.00 (SPXW1904A2660-E),0.0,0.0,151.90,153.10, ,0,2019 Jan 04 2660.00 (SPXW1904M2660-E),33.70,-22.65,30.80,31.60,15,1,
2019 Jan 04 2665.00 (SPXW1904A2665),0.0,0.0,147.90,149.10,0,0,2019 Jan 04 2665.00 (SPXW1904M2665),25.97,0.0,31.70,32.50,0,14,
2019 Jan 04 2665.00 (SPXW1904A2665-E),0.0,0.0,147.90,149.10, ,0,2019 Jan 04 2665.00 (SPXW1904M2665-E),25.97,0.0,31.70,32.50, ,14,
2019 Jan 04 2670.00 (SPXW1904A2670),0.0,0.0,143.70,145.10,0,0,2019 Jan 04 2670.00 (SPXW1904M2670),28.60,0.0,32.70,33.50,0,1,
2019 Jan 04 2670.00 (SPXW1904A2670-E),0.0,0.0,143.70,145.10, ,0,2019 Jan 04 2670.00 (SPXW1904M2670-E),28.60,0.0,32.70,33.50, ,1,
2019 Jan 04 2675.00 (SPXW1904A2675),0.0,0.0,139.90,141.10,0,0,2019 Jan 04 2675.00 (SPXW1904M2675),37.50,-0.20,33.70,34.50,6,0,
2019 Jan 04 2675.00 (SPXW1904A2675-E),0.0,0.0,139.90,141.10, ,0,2019 Jan 04 2675.00 (SPXW1904M2675-E),37.50,-0.20,33.70,34.50,6,0,
2019 Jan 04 2680.00 (SPXW1904A2680),118.30,0.0,135.90,137.10,0,16,2019 Jan 04 2680.00 (SPXW1904M2680),35.12,-24.94,34.70,35.60,3,3,
2019 Jan 04 2680.00 (SPXW1904A2680-E),118.30,0.0,135.90,137.10, ,16,2019 Jan 04 2680.00 (SPXW1904M2680-E),35.12,-24.94,34.70,35.60,3,3,
2019 Jan 04 2685.00 (SPXW1904A2685),114.60,0.0,132.00,133.20,0,23,2019 Jan 04 2685.00 (SPXW1904M2685),0.0,0.0,35.80,36.60,0,0,
2019 Jan 04 2685.00 (SPXW1904A2685-E),114.60,0.0,132.00,133.20, ,23,2019 Jan 04 2685.00 (SPXW1904M2685-E),0.0,0.0,35.80,36.60, ,0,
2019 Jan 04 2690.00 (SPXW1904A2690),111.20,0.0,128.10,129.30,0,20,2019 Jan 04 2690.00 (SPXW1904M2690),0.0,0.0,36.90,37.70,0,0,
2019 Jan 04 2690.00 (SPXW1904A2690-E),111.20,0.0,128.10,129.30, ,20,2019 Jan 04 2690.00 (SPXW1904M2690-E),0.0,0.0,36.90,37.70, ,0,
2019 Jan 04 2695.00 (SPXW1904A2695),107.70,0.0,124.30,125.50,0,33,2019 Jan 04 2695.00 (SPXW1904M2695),0.0,0.0,38.00,38.80,0,0,
2019 Jan 04 2695.00 (SPXW1904A2695-E),107.70,0.0,124.30,125.50, ,33,2019 Jan 04 2695.00 (SPXW1904M2695-E),0.0,0.0,38.00,38.80, ,0,
2019 Jan 04 2700.00 (SPXW1904A2700),0.0,0.0,120.40,121.60,0,0,2019 Jan 04 2700.00 (SPXW1904M2700),42.60,+8.03,39.10,40.00,7,7,
2019 Jan 04 2700.00 (SPXW1904A2700-E),0.0,0.0,120.40,121.60, ,0,2019 Jan 04 2700.00 (SPXW1904M2700-E),42.60,+8.03,39.10,40.00,7,7,
2019 Jan 04 2705.00 (SPXW1904A2705),0.0,0.0,116.70,117.80,0,0,2019 Jan 04 2705.00 (SPXW1904M2705),40.60,-18.52,40.30,41.20,147,2,
2019 Jan 04 2705.00 (SPXW1904A2705-E),0.0,0.0,116.70,117.80, ,0,2019 Jan 04 2705.00 (SPXW1904M2705-E),40.60,-18.52,40.30,41.20,147,2,
2019 Jan 04 2710.00 (SPXW1904A2710),81.50,0.0,112.90,114.10,0,525,2019 Jan 04 2710.00 (SPXW1904M2710),38.20,0.0,41.50,42.50,0,25,
2019 Jan 04 2710.00 (SPXW1904A2710-E),81.50,0.0,112.90,114.10, ,525,2019 Jan 04 2710.00 (SPXW1904M2710-E),38.20,0.0,41.50,42.50, ,25,
2019 Jan 04 2715.00 (SPXW1904A2715),0.0,0.0,109.20,110.40,0,0,2019 Jan 04 2715.00 (SPXW1904M2715),62.43,0.0,42.80,43.70,0,4,
2019 Jan 04 2715.00 (SPXW1904A2715-E),0.0,0.0,109.20,110.40, ,0,2019 Jan 04 2715.00 (SPXW1904M2715-E),62.43,0.0,42.80,43.70, ,4,
2019 Jan 04 2720.00 (SPXW1904A2720),80.15,0.0,105.50,106.70,0,16,2019 Jan 04 2720.00 (SPXW1904M2720),66.65,0.0,44.10,45.10,0,18,
2019 Jan 04 2720.00 (SPXW1904A2720-E),80.15,0.0,105.50,106.70, ,16,2019 Jan 04 2720.00 (SPXW1904M2720-E),66.65,0.0,44.10,45.10, ,18,
2019 Jan 04 2725.00 (SPXW1904A2725),0.0,0.0,101.90,103.10,0,0,2019 Jan 04 2725.00 (SPXW1904M2725),47.55,+7.41,45.50,46.40,80,12,
2019 Jan 04 2725.00 (SPXW1904A2725-E),0.0,0.0,101.90,103.10, ,0,2019 Jan 04 2725.00 (SPXW1904M2725-E),47.55,+7.41,45.50,46.40,80,12,
2019 Jan 04 2730.00 (SPXW1904A2730),0.0,0.0,98.30,99.50,0,0,2019 Jan 04 2730.00 (SPXW1904M2730),38.63,0.0,46.80,47.80,0,25,
2019 Jan 04 2730.00 (SPXW1904A2730-E),0.0,0.0,98.30,99.50, ,0,2019 Jan 04 2730.00 (SPXW1904M2730-E),38.63,0.0,46.80,47.80, ,25,
2019 Jan 04 2735.00 (SPXW1904A2735),0.0,0.0,94.80,96.00,0,0,2019 Jan 04 2735.00 (SPXW1904M2735),0.0,0.0,48.30,49.30,0,0,
2019 Jan 04 2735.00 (SPXW1904A2735-E),0.0,0.0,94.80,96.00, ,0,2019 Jan 04 2735.00 (SPXW1904M2735-E),0.0,0.0,48.30,49.30, ,0,
2019 Jan 04 2740.00 (SPXW1904A2740),0.0,0.0,91.30,92.50,0,0,2019 Jan 04 2740.00 (SPXW1904M2740),41.30,0.0,49.80,50.80,0,5,
2019 Jan 04 2740.00 (SPXW1904A2740-E),0.0,0.0,91.30,92.50, ,0,2019 Jan 04 2740.00 (SPXW1904M2740-E),41.30,0.0,49.80,50.80, ,5,
2019 Jan 04 2745.00 (SPXW1904A2745),72.70,0.0,87.90,89.10,0,20,2019 Jan 04 2745.00 (SPXW1904M2745),0.0,0.0,51.30,52.30,0,0,
2019 Jan 04 2745.00 (SPXW1904A2745-E),72.70,0.0,87.90,89.10, ,20,2019 Jan 04 2745.00 (SPXW1904M2745-E),0.0,0.0,51.30,52.30, ,0,
2019 Jan 04 2750.00 (SPXW1904A2750),89.23,-15.17,84.50,85.60,308,154,2019 Jan 04 2750.00 (SPXW1904M2750),45.31,0.0,52.90,53.90,0,172,
2019 Jan 04 2750.00 (SPXW1904A2750-E),89.23,-15.17,84.50,85.60,308,154,2019 Jan 04 2750.00 (SPXW1904M2750-E),45.31,0.0,52.90,53.90, ,172,
2019 Jan 04 2755.00 (SPXW1904A2755),0.0,0.0,81.10,82.30,0,0,2019 Jan 04 2755.00 (SPXW1904M2755),0.0,0.0,54.50,55.50,0,0,
2019 Jan 04 2755.00 (SPXW1904A2755-E),0.0,0.0,81.10,82.30, ,0,2019 Jan 04 2755.00 (SPXW1904M2755-E),0.0,0.0,54.50,55.50, ,0,
2019 Jan 04 2760.00 (SPXW1904A2760),0.0,0.0,77.90,79.00,0,0,2019 Jan 04 2760.00 (SPXW1904M2760),46.10,0.0,56.20,57.20,0,11,
2019 Jan 04 2760.00 (SPXW1904A2760-E),0.0,0.0,77.90,79.00, ,0,2019 Jan 04 2760.00 (SPXW1904M2760-E),46.10,0.0,56.20,57.20, ,11,
2019 Jan 04 2765.00 (SPXW1904A2765),0.0,0.0,74.60,75.80,0,0,2019 Jan 04 2765.00 (SPXW1904M2765),0.0,0.0,57.90,59.00,0,0,
2019 Jan 04 2765.00 (SPXW1904A2765-E),0.0,0.0,74.60,75.80, ,0,2019 Jan 04 2765.00 (SPXW1904M2765-E),0.0,0.0,57.90,59.00, ,0,
2019 Jan 04 2770.00 (SPXW1904A2770),74.90,-14.94,71.40,72.60,100,101,2019 Jan 04 2770.00 (SPXW1904M2770),54.90,0.0,59.70,60.80,0,12,
2019 Jan 04 2770.00 (SPXW1904A2770-E),74.90,-14.94,71.40,72.60,100,101,2019 Jan 04 2770.00 (SPXW1904M2770-E),54.90,0.0,59.70,60.80, ,12,
2019 Jan 04 2775.00 (SPXW1904A2775),71.95,-18.86,68.30,69.40,218,218,2019 Jan 04 2775.00 (SPXW1904M2775),62.30,+9.51,61.50,62.60,308,23,
2019 Jan 04 2775.00 (SPXW1904A2775-E),71.95,-18.86,68.30,69.40,218,218,2019 Jan 04 2775.00 (SPXW1904M2775-E),62.30,+9.51,61.50,62.60,308,23,
2019 Jan 04 2780.00 (SPXW1904A2780),66.15,0.0,65.20,66.30,1,0,2019 Jan 04 2780.00 (SPXW1904M2780),61.90,0.0,63.40,64.50,0,2,
2019 Jan 04 2780.00 (SPXW1904A2780-E),66.15,0.0,65.20,66.30,1,0,2019 Jan 04 2780.00 (SPXW1904M2780-E),61.90,0.0,63.40,64.50, ,2,
2019 Jan 04 2785.00 (SPXW1904A2785),61.60,0.0,62.20,63.30,1,0,2019 Jan 04 2785.00 (SPXW1904M2785),67.50,0.0,65.40,66.50,1,0,
2019 Jan 04 2785.00 (SPXW1904A2785-E),61.60,0.0,62.20,63.30,1,0,2019 Jan 04 2785.00 (SPXW1904M2785-E),67.50,0.0,65.40,66.50,1,0,
2019 Jan 04 2790.00 (SPXW1904A2790),0.0,0.0,59.30,60.40,0,0,2019 Jan 04 2790.00 (SPXW1904M2790),61.95,0.0,67.40,68.50,0,10,
2019 Jan 04 2790.00 (SPXW1904A2790-E),0.0,0.0,59.30,60.40, ,0,2019 Jan 04 2790.00 (SPXW1904M2790-E),61.95,0.0,67.40,68.50, ,10,
2019 Jan 04 2795.00 (SPXW1904A2795),57.30,0.0,56.40,57.50,1,0,2019 Jan 04 2795.00 (SPXW1904M2795),69.80,0.0,69.40,70.60,147,0,
2019 Jan 04 2795.00 (SPXW1904A2795-E),57.30,0.0,56.40,57.50,1,0,2019 Jan 04 2795.00 (SPXW1904M2795-E),69.80,0.0,69.40,70.60,147,0,
2019 Jan 04 2800.00 (SPXW1904A2800),69.08,0.0,53.50,54.60,0,1,2019 Jan 04 2800.00 (SPXW1904M2800),74.05,+11.00,71.60,72.70,40,106,
2019 Jan 04 2800.00 (SPXW1904A2800-E),69.08,0.0,53.50,54.60, ,1,2019 Jan 04 2800.00 (SPXW1904M2800-E),74.05,+11.00,71.60,72.70,40,106,
2019 Jan 04 2805.00 (SPXW1904A2805),66.05,0.0,50.80,51.80,0,1,2019 Jan 04 2805.00 (SPXW1904M2805),72.55,+7.35,73.80,74.90,11,11,
2019 Jan 04 2805.00 (SPXW1904A2805-E),66.05,0.0,50.80,51.80, ,1,2019 Jan 04 2805.00 (SPXW1904M2805-E),72.55,+7.35,73.80,74.90,11,11,
2019 Jan 04 2810.00 (SPXW1904A2810),45.45,-13.35,48.10,49.10,1,15,2019 Jan 04 2810.00 (SPXW1904M2810),63.00,0.0,76.10,77.20,0,13,
2019 Jan 04 2810.00 (SPXW1904A2810-E),45.45,-13.35,48.10,49.10,1,15,2019 Jan 04 2810.00 (SPXW1904M2810-E),63.00,0.0,76.10,77.20, ,13,
